#------------------------
#   k         chi         dchi         e0
  11.810881      -0.30682729E-02    152.42071        19999.700
  11.821964      -0.29996193E-02    152.43954        19999.700
  11.833036      -0.29325398E-02    152.45837        19999.700
  11.844098      -0.28639853E-02    152.47719        19999.700
  11.855150      -0.27649810E-02    152.49601        19999.700
  11.866191      -0.26309400E-02    152.51482        19999.700
  11.877223      -0.24969322E-02    152.53362        19999.700
  11.888243      -0.23644829E-02    152.55242        19999.700
  11.899254      -0.22320670E-02    152.57122        19999.700
  11.910255      -0.20203376E-02    152.59001        19999.700
  11.921245      -0.18025175E-02    152.60879        19999.700
  11.932225      -0.15862359E-02    152.62757        19999.700
  11.943195      -0.13699668E-02    152.64634        19999.700
  11.954155      -0.11262304E-02    152.66511        19999.700
  11.965105      -0.83516773E-03    152.68387        19999.700
  11.976046      -0.54257199E-03    152.70263        19999.700
  11.986976      -0.24996982E-03    152.72138        19999.700
  11.997896       0.41111401E-04    152.74012        19999.700
  12.008806       0.37955399E-03    152.75887        19999.700
  12.019706       0.73176434E-03    152.77760        19999.700
  12.030596       0.10839959E-02    152.79633        19999.700
  12.041477       0.14377767E-02    152.81505        19999.700
  12.052348       0.17946359E-02    152.83377        19999.700
  12.063209       0.21820880E-02    152.85249        19999.700
  12.074060       0.25695699E-02    152.87120        19999.700
  12.084901       0.29555529E-02    152.88990        19999.700
  12.095733       0.33415655E-02    152.90860        19999.700
  12.106555       0.37276077E-02    152.92729        19999.700
  12.117367       0.41121501E-02    152.94598        19999.700
  12.128170       0.44967218E-02    152.96466        19999.700
  12.138963       0.48797929E-02    152.98333        19999.700
  12.149746       0.52628931E-02    153.00200        19999.700
  12.160520       0.56077671E-02    153.02067        19999.700
  12.171285       0.59434784E-02    153.03933        19999.700
  12.182039       0.62776767E-02    153.05799        19999.700
  12.192785       0.66134229E-02    153.07664        19999.700
  12.203521       0.69323462E-02    153.09528        19999.700
  12.214247       0.71731949E-02    153.11392        19999.700
  12.224964       0.74125068E-02    153.13256        19999.700
  12.235672       0.76502815E-02    153.15119        19999.700
  12.246370       0.78895817E-02    153.16981        19999.700
  12.257059       0.80645370E-02    153.18843        19999.700
  12.267739       0.81643996E-02    153.20704        19999.700
  12.278409       0.82642227E-02    153.22565        19999.700
  12.289071       0.83640065E-02    153.24426        19999.700
  12.299722       0.84637508E-02    153.26285        19999.700
  12.310365       0.84362323E-02    153.28145        19999.700
  12.320999       0.83657196E-02    153.30004        19999.700
  12.331623       0.82951265E-02    153.31862        19999.700
  12.342238       0.82229197E-02    153.33720        19999.700
  12.352844       0.81506323E-02    153.35577        19999.700
  12.363441       0.78988163E-02    153.37434        19999.700
  12.374029       0.76468764E-02    153.39290        19999.700
  12.384608       0.73932785E-02    153.41146        19999.700
  12.395177       0.71426251E-02    153.43001        19999.700
  12.405738       0.68473484E-02    153.44856        19999.700
  12.416290       0.64276294E-02    153.46710        19999.700
  12.426833       0.60092813E-02    153.48564        19999.700
  12.437367       0.55907699E-02    153.50417        19999.700
  12.447892       0.51720952E-02    153.52270        19999.700
  12.458408       0.46918409E-02    153.54122        19999.700
  12.468915       0.41438424E-02    153.55974        19999.700
  12.479413       0.35971857E-02    153.57825        19999.700
  12.489903       0.30518714E-02    153.59676        19999.700
  12.500384       0.25063640E-02    153.61526        19999.700
  12.510856       0.19130373E-02    153.63376        19999.700
  12.521319       0.12995314E-02    153.65225        19999.700
  12.531773       0.68581668E-03    153.67074        19999.700
  12.542219       0.74966891E-04    153.68922        19999.700
  12.552656      -0.53762793E-03    153.70770        19999.700
  12.563085      -0.11458192E-02    153.72617        19999.700
  12.573504      -0.17526799E-02    153.74464        19999.700
  12.583915      -0.23582094E-02    153.76310        19999.700
  12.594318      -0.29639450E-02    153.78156        19999.700
  12.604712      -0.35637343E-02    153.80001        19999.700
  12.615097      -0.40898950E-02    153.81846        19999.700
  12.625474      -0.46147038E-02    153.83690        19999.700
  12.635842      -0.51381598E-02    153.85534        19999.700
  12.646202      -0.56618013E-02    153.87377        19999.700
  12.656553      -0.61548497E-02    153.89220        19999.700
  12.666896      -0.65341820E-02    153.91063        19999.700
  12.677231      -0.69121254E-02    153.92905        19999.700
  12.687557      -0.72917583E-02    153.94746        19999.700
  12.697874      -0.76684621E-02    153.96587        19999.700
  12.708184      -0.79837215E-02    153.98427        19999.700
  12.718484      -0.81743733E-02    154.00267        19999.700
  12.728777      -0.83651298E-02    154.02107        19999.700
  12.739061      -0.85559908E-02    154.03946        19999.700
  12.749337      -0.87454157E-02    154.05784        19999.700
  12.759605      -0.88455805E-02    154.07622        19999.700
  12.769864      -0.88364207E-02    154.09460        19999.700
  12.780115      -0.88273173E-02    154.11297        19999.700
  12.790358      -0.88167290E-02    154.13134        19999.700
  12.800593      -0.88061966E-02    154.14970        19999.700
  12.810820      -0.86985942E-02    154.16806        19999.700
  12.821038      -0.85062220E-02    154.18641        19999.700
  12.831248      -0.83138622E-02    154.20476        19999.700
  12.841450      -0.81215148E-02    154.22310        19999.700
  12.851644      -0.79307221E-02    154.24144        19999.700
  12.861830      -0.76520140E-02    154.25977        19999.700
  12.872008      -0.73223858E-02    154.27810        19999.700
  12.882178      -0.69911942E-02    154.29643        19999.700
  12.892340      -0.66615249E-02    154.31475        19999.700
  12.902494      -0.63333783E-02    154.33306        19999.700
  12.912640      -0.59681673E-02    154.35137        19999.700
  12.922778      -0.55874902E-02    154.36968        19999.700
  12.932908      -0.52067804E-02    154.38798        19999.700
  12.943030      -0.48275818E-02    154.40628        19999.700
  12.953144      -0.44483509E-02    154.42457        19999.700
  12.963250      -0.40536431E-02    154.44286        19999.700
  12.973348      -0.36542653E-02    154.46114        19999.700
  12.983439      -0.32563951E-02    154.47942        19999.700
  12.993521      -0.28584878E-02    154.49769        19999.700
  13.003596      -0.24605435E-02    154.51596        19999.700
  13.013663      -0.20903783E-02    154.53423        19999.700
  13.023723      -0.17279102E-02    154.55249        19999.700
  13.033774      -0.13685048E-02    154.57074        19999.700
  13.043818      -0.10090713E-02    154.58900        19999.700
  13.053854      -0.64960972E-03    154.60724        19999.700
  13.063882      -0.34733145E-03    154.62549        19999.700
  13.073903      -0.66688630E-04    154.64372        19999.700
  13.083916       0.21396381E-03    154.66196        19999.700
  13.093921       0.49462593E-03    154.68019        19999.700
  13.103919       0.77375077E-03    154.69841        19999.700
  13.113909       0.98635686E-03    154.71663        19999.700
  13.123891       0.11711045E-02    154.73485        19999.700
  13.133866       0.13558394E-02    154.75306        19999.700
  13.143833       0.15390139E-02    154.77127        19999.700
  13.153793       0.17221754E-02    154.78947        19999.700
  13.163745       0.18464971E-02    154.80767        19999.700
  13.173690       0.19398270E-02    154.82586        19999.700
  13.183627       0.20346714E-02    154.84405        19999.700
  13.193557       0.21279338E-02    154.86224        19999.700
  13.203479       0.22211624E-02    154.88042        19999.700
  13.213394       0.22756326E-02    154.89860        19999.700
  13.223301       0.23052734E-02    154.91677        19999.700
  13.233201       0.23348658E-02    154.93494        19999.700
  13.243093       0.23644098E-02    154.95310        19999.700
  13.252978       0.23939055E-02    154.97126        19999.700
  13.262856       0.24078540E-02    154.98942        19999.700
  13.272727       0.24093501E-02    155.00757        19999.700
  13.282590       0.24092412E-02    155.02571        19999.700
  13.292445       0.24106279E-02    155.04386        19999.700
  13.302294       0.24104095E-02    155.06199        19999.700
  13.312135       0.24147888E-02    155.08013        19999.700
  13.321969       0.24206653E-02    155.09826        19999.700
  13.331796       0.24264888E-02    155.11638        19999.700
  13.341615       0.24338104E-02    155.13451        19999.700
  13.351427       0.24395279E-02    155.15262        19999.700
  13.361232       0.24545026E-02    155.17074        19999.700
  13.371030       0.24911531E-02    155.18885        19999.700
  13.380821       0.25262059E-02    155.20695        19999.700
  13.390604       0.25612129E-02    155.22505        19999.700
  13.400380       0.25961741E-02    155.24315        19999.700
  13.410149       0.26373000E-02    155.26124        19999.700
  13.419912       0.27063320E-02    155.27933        19999.700
  13.428691       0.27628380E-02    155.29560        19999.700
  13.438440       0.28333511E-02    155.31368        19999.700
  13.448181       0.29022738E-02    155.33176        19999.700
  13.457916       0.29727125E-02    155.34983        19999.700
  13.467643       0.30648658E-02    155.36790        19999.700
  13.477364       0.31554333E-02    155.38597        19999.700
  13.487077       0.32475228E-02    155.40403        19999.700
  13.496784       0.33380263E-02    155.42208        19999.700
  13.506483       0.34300522E-02    155.44014        19999.700
  13.516176       0.35142736E-02    155.45818        19999.700
  13.525861       0.36000164E-02    155.47623        19999.700
  13.535540       0.36841714E-02    155.49427        19999.700
  13.545211       0.37682932E-02    155.51230        19999.700
  13.554876       0.38508266E-02    155.53034        19999.700
  13.564534       0.39068834E-02    155.54836        19999.700
  13.574185       0.39504554E-02    155.56639        19999.700
  13.583829       0.39939852E-02    155.58441        19999.700
  13.593467       0.40374727E-02    155.60243        19999.700
  13.603097       0.40809181E-02    155.62044        19999.700
  13.612721       0.40916374E-02    155.63845        19999.700
  13.622338       0.40587233E-02    155.65645        19999.700
  13.631948       0.40273064E-02    155.67445        19999.700
  13.641551       0.39958303E-02    155.69245        19999.700
  13.651148       0.39642953E-02    155.71044        19999.700
  13.660738       0.39108993E-02    155.72843        19999.700
  13.670321       0.37811236E-02    155.74642        19999.700
  13.679897       0.36512665E-02    155.76440        19999.700
